account_id,cluster,segment,umap_x,umap_y
ACCT-03999,0,At-Risk Accounts,3.305119,19.384724
ACCT-04000,-1,Unassigned,7.8662424,5.551784
ACCT-04001,-1,Unassigned,10.51472,8.742954
ACCT-04002,-1,Unassigned,6.6712837,4.1086407
ACCT-04003,0,At-Risk Accounts,3.5340784,19.936846
ACCT-04004,-1,Unassigned,9.004786,8.863043
ACCT-04005,-1,Unassigned,5.1103024,11.280342
ACCT-04006,1,At-Risk Accounts,-1.4268376,-1.7208138
ACCT-04007,0,At-Risk Accounts,7.342592,21.115135
ACCT-04008,-1,Unassigned,6.394741,11.547653
ACCT-04009,2,Low-Engagement,13.916475,-2.0323615
ACCT-04010,1,At-Risk Accounts,-4.4028363,4.812056
ACCT-04011,0,At-Risk Accounts,6.226776,18.876762
ACCT-04012,2,Low-Engagement,13.267096,-3.5988884
ACCT-04013,-1,Unassigned,7.763651,16.441486
ACCT-04014,-1,Unassigned,5.7225704,4.479826
ACCT-04015,-1,Unassigned,10.16135,8.890721
ACCT-04016,1,At-Risk Accounts,-2.4129305,2.54008
ACCT-04017,1,At-Risk Accounts,-2.7508025,1.8599591
ACCT-04018,0,At-Risk Accounts,3.5380404,19.940899
ACCT-04019,2,Low-Engagement,10.317488,-5.626685
ACCT-04020,-1,Unassigned,7.594603,11.551048
ACCT-04021,0,At-Risk Accounts,4.1746316,21.092897
ACCT-04022,-1,Unassigned,10.787675,9.379916
ACCT-04023,2,Low-Engagement,10.352735,-5.786893
ACCT-04024,-1,Unassigned,9.769886,7.405674
ACCT-04025,2,Low-Engagement,13.639473,-2.5078344
ACCT-04026,2,Low-Engagement,12.785872,-4.958496
ACCT-04027,2,Low-Engagement,13.401882,-3.6961267
ACCT-04028,1,At-Risk Accounts,-3.6600504,-1.7980652
ACCT-04029,-1,Unassigned,9.3082695,5.8588305
ACCT-04030,-1,Unassigned,9.528459,8.873068
ACCT-04031,1,At-Risk Accounts,-4.141233,2.529462
ACCT-04032,-1,Unassigned,7.7389603,3.796228
ACCT-04033,1,At-Risk Accounts,-4.254717,1.8438945
ACCT-04034,-1,Unassigned,6.215069,10.467448
ACCT-04035,-1,Unassigned,8.97593,9.739582
ACCT-04036,1,At-Risk Accounts,-2.3678625,0.37885627
ACCT-04037,-1,Unassigned,10.7785845,7.632918
ACCT-04038,-1,Unassigned,7.3514667,6.7021046
ACCT-04039,2,Low-Engagement,14.080142,-4.709336
ACCT-04040,1,At-Risk Accounts,-4.161241,4.7943697
ACCT-04041,-1,Unassigned,7.8878574,4.687545
ACCT-04042,-1,Unassigned,7.420659,11.291141
ACCT-04043,-1,Unassigned,9.283947,5.881301
ACCT-04044,-1,Unassigned,6.8730006,7.5689225
ACCT-04045,-1,Unassigned,10.119211,8.004801
ACCT-04046,-1,Unassigned,5.115582,9.550262
ACCT-04047,1,At-Risk Accounts,-1.0795015,-1.5742575
ACCT-04048,-1,Unassigned,10.274697,9.022548
ACCT-04049,2,Low-Engagement,15.949859,-1.8160992
ACCT-04050,-1,Unassigned,6.7117205,8.013262
ACCT-04051,2,Low-Engagement,11.897073,-5.8268456
ACCT-04052,1,At-Risk Accounts,-2.419799,2.0239878
ACCT-04053,1,At-Risk Accounts,-2.6760623,-1.887974
ACCT-04054,2,Low-Engagement,14.302504,-3.6728694
ACCT-04055,2,Low-Engagement,10.735499,-6.937039
ACCT-04056,-1,Unassigned,11.773637,9.230442
ACCT-04057,-1,Unassigned,12.386793,8.230542
ACCT-04058,1,At-Risk Accounts,-4.0153446,2.4620318
ACCT-04059,-1,Unassigned,11.546989,7.941213
ACCT-04060,-1,Unassigned,12.267982,8.377498
ACCT-04061,-1,Unassigned,10.462446,5.42435
ACCT-04062,-1,Unassigned,6.713756,10.363526
ACCT-04063,-1,Unassigned,8.835772,9.360384
ACCT-04064,0,At-Risk Accounts,6.9953003,20.046585
ACCT-04065,-1,Unassigned,3.4650865,7.8079066
ACCT-04066,-1,Unassigned,7.2783575,6.2372155
ACCT-04067,-1,Unassigned,7.116206,5.836231
ACCT-04068,2,Low-Engagement,13.409978,-6.932345
ACCT-04069,0,At-Risk Accounts,6.797679,21.526884
ACCT-04070,-1,Unassigned,9.327964,9.369601
ACCT-04071,2,Low-Engagement,13.854467,-3.245594
ACCT-04072,-1,Unassigned,9.310161,8.016403
ACCT-04073,-1,Unassigned,5.0612597,10.563985
ACCT-04074,-1,Unassigned,9.154347,6.9584203
ACCT-04075,1,At-Risk Accounts,-6.4119253,1.3137085
ACCT-04076,2,Low-Engagement,12.603062,-2.3743668
ACCT-04077,1,At-Risk Accounts,-4.9039764,4.4535403
ACCT-04078,0,At-Risk Accounts,7.7329044,20.599382
ACCT-04079,1,At-Risk Accounts,-3.6504784,-1.0721272
ACCT-04080,1,At-Risk Accounts,-5.556371,2.1159995
ACCT-04081,1,At-Risk Accounts,-5.2765765,-0.682721
ACCT-04082,-1,Unassigned,8.637693,8.657211
ACCT-04083,1,At-Risk Accounts,-6.076115,2.5390456
ACCT-04084,1,At-Risk Accounts,-5.428285,-0.7990872
ACCT-04085,2,Low-Engagement,13.166625,-4.893514
ACCT-04086,1,At-Risk Accounts,-4.018144,2.8570964
ACCT-04087,2,Low-Engagement,14.2535095,-7.0716085
ACCT-04088,-1,Unassigned,10.726151,9.629566
ACCT-04089,-1,Unassigned,11.639673,9.109248
ACCT-04090,0,At-Risk Accounts,4.1379724,18.326977
ACCT-04091,-1,Unassigned,8.4202175,4.5534387
ACCT-04092,2,Low-Engagement,14.207725,-3.7304606
ACCT-04093,-1,Unassigned,5.050098,10.442997
ACCT-04094,-1,Unassigned,5.7524576,10.357308
ACCT-04095,-1,Unassigned,9.725668,9.035651
ACCT-04096,-1,Unassigned,6.299907,6.6363683
ACCT-04097,-1,Unassigned,12.224897,7.6343493
ACCT-04098,-1,Unassigned,6.933251,5.2328897
ACCT-04099,-1,Unassigned,10.511986,6.2315993
ACCT-04100,1,At-Risk Accounts,-3.5251687,-1.8011955
ACCT-04101,-1,Unassigned,7.598525,6.138021
ACCT-04102,1,At-Risk Accounts,-4.7559395,3.2878678
ACCT-04103,-1,Unassigned,8.822351,9.186908
ACCT-04104,-1,Unassigned,11.348394,8.247811
ACCT-04105,-1,Unassigned,5.1139793,10.500329
ACCT-04106,2,Low-Engagement,13.594936,-6.339728
ACCT-04107,2,Low-Engagement,13.413812,-6.9470444
ACCT-04108,-1,Unassigned,9.04729,5.117064
ACCT-04109,1,At-Risk Accounts,-4.0103564,-1.8665986
ACCT-04110,1,At-Risk Accounts,-3.199698,2.7300732
ACCT-04111,2,Low-Engagement,13.137741,-1.384526
ACCT-04112,2,Low-Engagement,16.393406,-3.0554867
ACCT-04113,-1,Unassigned,9.045818,7.7986693
ACCT-04114,-1,Unassigned,8.729219,6.5645533
ACCT-04115,1,At-Risk Accounts,-1.7956061,-1.7401075
ACCT-04116,-1,Unassigned,5.5584626,6.2258887
ACCT-04117,-1,Unassigned,9.179679,7.451167
ACCT-04118,1,At-Risk Accounts,-1.0609676,-0.166332
ACCT-04119,-1,Unassigned,9.298901,9.179477
ACCT-04120,-1,Unassigned,6.6357,4.1704335
ACCT-04121,-1,Unassigned,9.347238,5.3565927
ACCT-04122,2,Low-Engagement,13.4671755,-5.018722
ACCT-04123,1,At-Risk Accounts,-5.52514,-0.42264912
ACCT-04124,2,Low-Engagement,10.28289,-4.9891067
ACCT-04125,0,At-Risk Accounts,4.7813683,21.50672
ACCT-04126,-1,Unassigned,10.649765,9.504073
ACCT-04127,1,At-Risk Accounts,-5.4300766,1.8278468
ACCT-04128,-1,Unassigned,7.9944744,5.3319426
ACCT-04129,2,Low-Engagement,12.77332,-6.523018
ACCT-04130,-1,Unassigned,10.04852,6.5033436
ACCT-04131,-1,Unassigned,7.4351144,5.2784505
ACCT-04132,-1,Unassigned,8.543012,8.658395
ACCT-04133,1,At-Risk Accounts,-4.184879,2.4983845
ACCT-04134,-1,Unassigned,9.90778,9.787482
ACCT-04135,-1,Unassigned,4.859909,12.799453
ACCT-04136,-1,Unassigned,10.424089,5.4945736
ACCT-04137,-1,Unassigned,6.790475,4.0402865
ACCT-04138,2,Low-Engagement,10.552001,-6.832214
ACCT-04139,2,Low-Engagement,16.333235,-2.5540385
ACCT-04140,-1,Unassigned,9.676115,8.553514
ACCT-04141,1,At-Risk Accounts,-4.280521,4.788708
ACCT-04142,-1,Unassigned,4.6209583,13.506544
ACCT-04143,-1,Unassigned,3.4536178,7.836114
ACCT-04144,1,At-Risk Accounts,-3.5247257,4.678113
ACCT-04145,-1,Unassigned,5.9103312,6.280382
ACCT-04146,-1,Unassigned,5.1153183,13.126504
ACCT-04147,-1,Unassigned,10.278203,7.2547116
ACCT-04148,-1,Unassigned,10.125818,8.321064
ACCT-04149,-1,Unassigned,8.067258,6.5205956
ACCT-04150,-1,Unassigned,6.981398,11.657497
ACCT-04151,-1,Unassigned,8.949266,8.251723
ACCT-04152,-1,Unassigned,5.66082,4.921697
ACCT-04153,1,At-Risk Accounts,-3.9057825,0.43048903
ACCT-04154,1,At-Risk Accounts,-0.9279135,-0.17549065
ACCT-04155,-1,Unassigned,6.229809,12.357853
ACCT-04156,2,Low-Engagement,13.362859,-4.0660806
ACCT-04157,-1,Unassigned,6.033285,12.387137
ACCT-04158,1,At-Risk Accounts,-6.428176,1.3404603
ACCT-04159,-1,Unassigned,6.5175157,10.304309
ACCT-04160,1,At-Risk Accounts,-3.7669055,-1.7985263
ACCT-04161,1,At-Risk Accounts,-4.9726458,1.9043877
ACCT-04162,-1,Unassigned,9.115394,8.93689
ACCT-04163,-1,Unassigned,9.622158,8.972705
ACCT-04164,-1,Unassigned,10.167786,7.733102
ACCT-04165,-1,Unassigned,7.477028,8.618901
ACCT-04166,-1,Unassigned,3.9733388,12.789419
ACCT-04167,1,At-Risk Accounts,-1.7856365,1.1273104
ACCT-04168,-1,Unassigned,6.9060287,6.1620755
ACCT-04169,1,At-Risk Accounts,-5.688725,2.9865723
ACCT-04170,-1,Unassigned,8.160977,5.78833
ACCT-04171,-1,Unassigned,9.583828,6.103433
ACCT-04172,-1,Unassigned,10.42991,7.5224752
ACCT-04173,1,At-Risk Accounts,-4.6978607,3.1553724
ACCT-04174,-1,Unassigned,11.856863,7.8422203
ACCT-04175,-1,Unassigned,7.8348308,8.544057
ACCT-04176,-1,Unassigned,9.793037,6.4215403
ACCT-04177,2,Low-Engagement,13.236748,-4.295226
ACCT-04178,-1,Unassigned,12.255948,8.384066
ACCT-04179,-1,Unassigned,10.365799,5.404775
ACCT-04180,2,Low-Engagement,13.488758,-6.79505
ACCT-04181,0,At-Risk Accounts,3.7433236,20.234919
ACCT-04182,-1,Unassigned,7.69269,7.4475136
ACCT-04183,1,At-Risk Accounts,-3.9989927,4.7771406
ACCT-04184,2,Low-Engagement,11.118059,-4.5338855
ACCT-04185,2,Low-Engagement,16.342392,-3.135675
ACCT-04186,-1,Unassigned,6.0796504,11.312501
ACCT-04187,0,At-Risk Accounts,3.517968,19.918793
ACCT-04188,-1,Unassigned,4.293835,13.067268
ACCT-04189,-1,Unassigned,9.479364,5.8192234
ACCT-04190,-1,Unassigned,7.3632636,11.947171
ACCT-04191,2,Low-Engagement,13.144432,-3.662744
ACCT-04192,1,At-Risk Accounts,-1.7345895,1.3266611
ACCT-04193,-1,Unassigned,8.94501,6.9758058
ACCT-04194,1,At-Risk Accounts,-3.9649034,-1.847469
ACCT-04195,-1,Unassigned,6.5046473,5.420419
ACCT-04196,0,At-Risk Accounts,6.386676,18.862585
ACCT-04197,-1,Unassigned,7.019727,3.9145072
ACCT-04198,-1,Unassigned,5.6181116,19.484894
ACCT-04199,0,At-Risk Accounts,5.8091364,21.15102
ACCT-04200,0,At-Risk Accounts,3.8082092,18.679665
ACCT-04201,2,Low-Engagement,13.597441,-4.4627643
ACCT-04202,0,At-Risk Accounts,4.1140127,18.02484
ACCT-04203,2,Low-Engagement,15.401396,-6.5583534
ACCT-04204,-1,Unassigned,8.093611,7.068281
ACCT-04205,-1,Unassigned,13.4044075,-2.6968503
ACCT-04206,-1,Unassigned,7.8269362,11.198744
ACCT-04207,-1,Unassigned,6.421981,16.499893
ACCT-04208,1,At-Risk Accounts,-6.0113697,2.8887074
ACCT-04209,0,At-Risk Accounts,4.1418757,21.066402
ACCT-04210,2,Low-Engagement,11.837408,-4.9998255
ACCT-04211,1,At-Risk Accounts,-3.317653,4.679523
ACCT-04212,1,At-Risk Accounts,-4.9493284,3.7811894
ACCT-04213,-1,Unassigned,7.4232583,11.259381
ACCT-04214,-1,Unassigned,7.531218,6.0004478
ACCT-04215,-1,Unassigned,7.1637526,8.707553
ACCT-04216,-1,Unassigned,8.5939,4.532728
ACCT-04217,-1,Unassigned,7.892347,17.574022
ACCT-04218,2,Low-Engagement,10.132491,-3.5835276
ACCT-04219,2,Low-Engagement,16.572128,-4.027595
ACCT-04220,0,At-Risk Accounts,4.8614664,21.343206
ACCT-04221,-1,Unassigned,4.8438363,13.293464
ACCT-04222,-1,Unassigned,9.53419,10.004292
ACCT-04223,-1,Unassigned,6.210306,10.888318
ACCT-04224,0,At-Risk Accounts,6.733781,18.769844
ACCT-04225,-1,Unassigned,7.277896,5.4501057
ACCT-04226,2,Low-Engagement,15.705957,-1.5319691
ACCT-04227,-1,Unassigned,6.6586766,10.861436
ACCT-04228,-1,Unassigned,11.849971,8.78808
ACCT-04229,1,At-Risk Accounts,-6.3994575,0.7480752
ACCT-04230,-1,Unassigned,8.742186,6.7555
ACCT-04231,-1,Unassigned,5.033751,13.060039
ACCT-04232,-1,Unassigned,3.4054089,7.8275323
ACCT-04233,-1,Unassigned,11.252434,7.8013525
ACCT-04234,-1,Unassigned,8.584096,17.665384
ACCT-04235,0,At-Risk Accounts,7.1784034,19.34334
ACCT-04236,-1,Unassigned,3.3311958,7.925081
ACCT-04237,-1,Unassigned,6.9798255,3.8887522
ACCT-04238,-1,Unassigned,5.8928537,7.3536267
ACCT-04239,-1,Unassigned,10.7261505,7.3396854
ACCT-04240,-1,Unassigned,10.430535,5.433004
ACCT-04241,2,Low-Engagement,12.178905,-4.3937435
ACCT-04242,1,At-Risk Accounts,-5.452773,-1.7178912
ACCT-04243,-1,Unassigned,5.58284,7.502682
ACCT-04244,-1,Unassigned,11.800546,8.0739
ACCT-04245,1,At-Risk Accounts,-2.5713208,-1.8480605
ACCT-04246,-1,Unassigned,8.861888,5.6357903
ACCT-04247,-1,Unassigned,7.468093,18.313242
ACCT-04248,0,At-Risk Accounts,3.4560568,19.76889
ACCT-04249,2,Low-Engagement,16.43213,-2.9253378
ACCT-04250,-1,Unassigned,10.257373,9.557867
ACCT-04251,-1,Unassigned,7.975953,11.703641
ACCT-04252,0,At-Risk Accounts,6.882905,18.687542
ACCT-04253,1,At-Risk Accounts,-5.0394306,2.2727757
ACCT-04254,2,Low-Engagement,10.270809,-3.2214787
ACCT-04255,-1,Unassigned,3.6378055,11.995059
ACCT-04256,-1,Unassigned,5.3632636,12.703469
ACCT-04257,1,At-Risk Accounts,-1.1225498,-0.38576457
ACCT-04258,2,Low-Engagement,14.368761,-4.8357077
ACCT-04259,-1,Unassigned,6.667405,7.092628
ACCT-04260,2,Low-Engagement,13.035357,-3.5683887
ACCT-04261,-1,Unassigned,11.009743,7.1076694
ACCT-04262,1,At-Risk Accounts,-6.0718694,2.3007078
ACCT-04263,-1,Unassigned,10.577303,7.535038
ACCT-04264,2,Low-Engagement,15.9811,-1.8454436
ACCT-04265,1,At-Risk Accounts,-4.088944,4.7939754
ACCT-04266,1,At-Risk Accounts,-3.086133,3.0502644
ACCT-04267,2,Low-Engagement,10.111242,-4.9758472
ACCT-04268,2,Low-Engagement,15.066621,-0.63721895
ACCT-04269,-1,Unassigned,10.437839,5.412544
ACCT-04270,-1,Unassigned,8.461747,4.73729
ACCT-04271,1,At-Risk Accounts,-2.3062313,1.4579023
ACCT-04272,2,Low-Engagement,16.17696,-5.5032525
ACCT-04273,2,Low-Engagement,12.830507,-4.6630154
ACCT-04274,-1,Unassigned,6.403011,8.46708
ACCT-04275,-1,Unassigned,4.3822165,9.788816
ACCT-04276,-1,Unassigned,10.602398,9.553116
ACCT-04277,-1,Unassigned,9.843259,6.0857725
ACCT-04278,-1,Unassigned,7.3326015,6.501745
ACCT-04279,2,Low-Engagement,14.43194,-0.42531687
ACCT-04280,-1,Unassigned,8.449065,15.802701
ACCT-04281,1,At-Risk Accounts,-2.0139387,0.19758105
ACCT-04282,-1,Unassigned,10.585092,7.2918944
ACCT-04283,0,At-Risk Accounts,4.431941,18.630802
ACCT-04284,-1,Unassigned,7.23096,5.309377
ACCT-04285,0,At-Risk Accounts,6.2187223,18.712778
ACCT-04286,-1,Unassigned,6.133062,5.2138214
ACCT-04287,0,At-Risk Accounts,6.8077383,20.009502
ACCT-04288,-1,Unassigned,8.687036,6.1598806
ACCT-04289,-1,Unassigned,10.089978,7.1014304
ACCT-04290,-1,Unassigned,7.224291,12.184941
ACCT-04291,-1,Unassigned,5.265906,16.981226
ACCT-04292,-1,Unassigned,6.25052,12.367655
ACCT-04293,-1,Unassigned,7.4085464,6.454791
ACCT-04294,-1,Unassigned,10.756822,7.6467714
ACCT-04295,1,At-Risk Accounts,-6.2685156,2.0647397
ACCT-04296,-1,Unassigned,5.4764833,6.884573
ACCT-04297,1,At-Risk Accounts,-4.918705,4.486763
ACCT-04298,1,At-Risk Accounts,-0.78438723,-0.4023272
ACCT-04299,2,Low-Engagement,13.531212,-2.4137518
ACCT-04300,-1,Unassigned,5.9433427,5.360367
ACCT-04301,2,Low-Engagement,12.3529215,-2.4412715
ACCT-04302,2,Low-Engagement,14.229107,-4.5262995
ACCT-04303,-1,Unassigned,9.424598,8.593411
ACCT-04304,-1,Unassigned,8.044598,15.995637
ACCT-04305,-1,Unassigned,5.3557463,10.207086
ACCT-04306,1,At-Risk Accounts,-4.9735928,4.343872
ACCT-04307,1,At-Risk Accounts,-1.8770626,0.09831591
ACCT-04308,2,Low-Engagement,13.372561,-6.979322
ACCT-04309,-1,Unassigned,10.5830145,7.2127237
ACCT-04310,-1,Unassigned,9.842537,8.519953
ACCT-04311,-1,Unassigned,9.992693,7.808442
ACCT-04312,1,At-Risk Accounts,-3.1595807,4.572153
ACCT-04313,2,Low-Engagement,16.029146,-1.8474622
ACCT-04314,-1,Unassigned,5.85443,16.65019
ACCT-04315,-1,Unassigned,8.350072,8.009131
ACCT-04316,-1,Unassigned,10.321416,6.4355674
ACCT-04317,-1,Unassigned,8.490838,4.4094033
ACCT-04318,2,Low-Engagement,10.369355,-6.2095394
ACCT-04319,-1,Unassigned,6.368671,6.929136
ACCT-04320,-1,Unassigned,7.606046,8.1138935
ACCT-04321,1,At-Risk Accounts,-3.421394,2.896295
ACCT-04322,-1,Unassigned,8.28214,5.4007587
ACCT-04323,-1,Unassigned,5.42241,11.988069
ACCT-04324,0,At-Risk Accounts,6.5868416,19.424065
ACCT-04325,1,At-Risk Accounts,-5.629192,3.4287825
ACCT-04326,-1,Unassigned,6.409823,10.146177
ACCT-04327,-1,Unassigned,7.0326223,4.005013
ACCT-04328,-1,Unassigned,9.037274,7.0660143
ACCT-04329,-1,Unassigned,12.116868,7.0553365
ACCT-04330,0,At-Risk Accounts,5.80136,19.287252
ACCT-04331,-1,Unassigned,8.236493,6.535717
ACCT-04332,-1,Unassigned,4.8670096,12.578939
ACCT-04333,-1,Unassigned,10.562629,9.529454
ACCT-04334,2,Low-Engagement,13.611036,-6.801488
ACCT-04335,-1,Unassigned,7.3618207,16.203484
ACCT-04336,-1,Unassigned,8.372345,15.890144
ACCT-04337,-1,Unassigned,4.7800946,13.236205
ACCT-04338,-1,Unassigned,10.577929,9.130471
ACCT-04339,-1,Unassigned,8.848489,5.897366
ACCT-04340,-1,Unassigned,7.7539473,10.845527
ACCT-04341,-1,Unassigned,7.1702976,8.58879
ACCT-04342,1,At-Risk Accounts,-1.4461769,0.6459174
ACCT-04343,-1,Unassigned,6.2924066,11.468065
ACCT-04344,-1,Unassigned,8.716924,5.195763
ACCT-04345,-1,Unassigned,5.6803875,7.7765155
ACCT-04346,-1,Unassigned,9.956221,5.9024734
ACCT-04347,-1,Unassigned,7.123014,4.9172935
ACCT-04348,-1,Unassigned,6.388632,8.283738
ACCT-04349,2,Low-Engagement,16.389683,-5.3158674
ACCT-04350,-1,Unassigned,5.600719,10.76743
ACCT-04351,-1,Unassigned,5.093738,13.102663
ACCT-04352,2,Low-Engagement,13.642571,-1.1024652
ACCT-04353,-1,Unassigned,4.332432,13.303758
ACCT-04354,-1,Unassigned,7.2124925,4.8795547
ACCT-04355,2,Low-Engagement,16.345903,-4.326557
ACCT-04356,2,Low-Engagement,16.392584,-3.536332
ACCT-04357,-1,Unassigned,9.934724,9.682714
ACCT-04358,1,At-Risk Accounts,-5.859727,-0.0720821
ACCT-04359,2,Low-Engagement,11.908259,-4.678063
ACCT-04360,-1,Unassigned,6.8073545,9.674029
ACCT-04361,1,At-Risk Accounts,-4.9013734,4.470108
ACCT-04362,-1,Unassigned,10.360296,7.635046
ACCT-04363,2,Low-Engagement,11.781997,-6.5420256
ACCT-04364,-1,Unassigned,10.366712,5.3760643
ACCT-04365,0,At-Risk Accounts,7.3776817,20.937567
ACCT-04366,-1,Unassigned,8.05505,6.546253
ACCT-04367,1,At-Risk Accounts,-3.2127197,1.5180767
ACCT-04368,-1,Unassigned,5.4068604,10.05177
ACCT-04369,-1,Unassigned,5.943357,6.307112
ACCT-04370,-1,Unassigned,6.601567,7.200515
ACCT-04371,0,At-Risk Accounts,3.873514,20.485561
ACCT-04372,1,At-Risk Accounts,-5.426364,-0.9079241
ACCT-04373,-1,Unassigned,7.2600293,9.43779
ACCT-04374,1,At-Risk Accounts,-0.7591082,-0.6654662
ACCT-04375,-1,Unassigned,7.576025,8.077755
ACCT-04376,-1,Unassigned,10.69501,8.019914
ACCT-04377,0,At-Risk Accounts,5.9605236,20.509848
ACCT-04378,-1,Unassigned,8.495371,8.142078
ACCT-04379,-1,Unassigned,6.9458294,16.384657
ACCT-04380,-1,Unassigned,3.4434242,7.869449
ACCT-04381,1,At-Risk Accounts,-3.401894,4.7100177
ACCT-04382,-1,Unassigned,5.2899055,11.006142
ACCT-04383,-1,Unassigned,10.889423,9.301513
ACCT-04384,2,Low-Engagement,11.636712,-5.691033
ACCT-04385,2,Low-Engagement,12.072165,-4.6869197
ACCT-04386,-1,Unassigned,10.093949,8.590873
ACCT-04387,-1,Unassigned,7.746589,11.420778
ACCT-04388,2,Low-Engagement,16.239147,-2.4161286
ACCT-04389,1,At-Risk Accounts,-2.250367,-1.7848418
ACCT-04390,-1,Unassigned,7.697287,11.706473
ACCT-04391,2,Low-Engagement,13.6264925,-2.87092
ACCT-04392,-1,Unassigned,11.523171,9.3922615
ACCT-04393,-1,Unassigned,8.962419,6.3269167
ACCT-04394,1,At-Risk Accounts,-1.6328819,0.8330086
ACCT-04395,1,At-Risk Accounts,-1.8522954,-1.7484822
ACCT-04396,0,At-Risk Accounts,7.317558,21.064486
ACCT-04397,-1,Unassigned,8.425477,4.442213
ACCT-04398,-1,Unassigned,5.551894,11.099544
ACCT-04399,-1,Unassigned,8.239113,6.899675
ACCT-04400,2,Low-Engagement,13.539927,-3.354902
ACCT-04401,2,Low-Engagement,13.980288,-0.5845331
ACCT-04402,-1,Unassigned,6.4472094,12.135045
ACCT-04403,1,At-Risk Accounts,-2.9468415,3.255057
ACCT-04404,-1,Unassigned,5.8934326,7.409308
ACCT-04405,-1,Unassigned,8.510009,7.4706154
ACCT-04406,-1,Unassigned,10.524143,7.5398607
ACCT-04407,-1,Unassigned,8.807707,9.486877
ACCT-04408,2,Low-Engagement,11.848609,-4.137938
ACCT-04409,-1,Unassigned,6.4810843,11.284305
ACCT-04410,1,At-Risk Accounts,-2.6301877,2.4971237
ACCT-04411,-1,Unassigned,4.797266,13.193043
ACCT-04412,2,Low-Engagement,15.516472,-6.000433
ACCT-04413,-1,Unassigned,5.679846,11.047164
ACCT-04414,-1,Unassigned,6.100383,4.7524676
ACCT-04415,-1,Unassigned,8.651404,7.569085
ACCT-04416,-1,Unassigned,5.741194,6.1619477
ACCT-04417,-1,Unassigned,3.6921802,11.801562
ACCT-04418,-1,Unassigned,8.518951,17.541317
ACCT-04419,1,At-Risk Accounts,-2.8026686,1.375967
ACCT-04420,1,At-Risk Accounts,-5.2842474,-2.0153432
ACCT-04421,-1,Unassigned,7.184266,11.599077
ACCT-04422,2,Low-Engagement,16.715336,-4.838047
ACCT-04423,0,At-Risk Accounts,7.2237906,19.05136
ACCT-04424,-1,Unassigned,10.511911,9.272167
ACCT-04425,1,At-Risk Accounts,-6.4066033,1.6435913
ACCT-04426,0,At-Risk Accounts,7.15425,20.498997
ACCT-04427,-1,Unassigned,6.5042663,11.559753
ACCT-04428,-1,Unassigned,7.016052,11.82217
ACCT-04429,-1,Unassigned,8.56598,17.62508
ACCT-04430,1,At-Risk Accounts,-3.0233471,1.9212483
ACCT-04431,-1,Unassigned,8.509083,8.362965
ACCT-04432,2,Low-Engagement,16.25191,-3.3440852
ACCT-04433,-1,Unassigned,7.508915,6.911092
ACCT-04434,1,At-Risk Accounts,-5.4763155,-1.3257474
ACCT-04435,1,At-Risk Accounts,-4.6212244,3.2717962
ACCT-04436,2,Low-Engagement,14.096944,-0.49143648
ACCT-04437,-1,Unassigned,7.380826,11.5317745
ACCT-04438,1,At-Risk Accounts,-1.0532318,-0.2988657
ACCT-04439,-1,Unassigned,11.475793,8.725655
ACCT-04440,-1,Unassigned,3.5724146,12.0790615
ACCT-04441,1,At-Risk Accounts,-4.9583373,-2.2410555
ACCT-04442,2,Low-Engagement,10.34014,-6.265521
ACCT-04443,-1,Unassigned,8.620604,4.249903
ACCT-04444,-1,Unassigned,8.525715,11.216931
ACCT-04445,1,At-Risk Accounts,-3.909721,0.13982116
ACCT-04446,1,At-Risk Accounts,-1.7882378,-1.6766926
ACCT-04447,1,At-Risk Accounts,-2.3022137,2.4256022
ACCT-04448,-1,Unassigned,9.399699,9.932944
ACCT-04449,-1,Unassigned,4.957459,12.630013
ACCT-04450,2,Low-Engagement,13.380941,-3.9600778
ACCT-04451,2,Low-Engagement,13.662181,-6.0441494
ACCT-04452,2,Low-Engagement,16.35118,-3.317796
ACCT-04453,-1,Unassigned,7.9638014,4.57681
ACCT-04454,-1,Unassigned,6.448867,5.666205
ACCT-04455,-1,Unassigned,9.572538,8.150059
ACCT-04456,0,At-Risk Accounts,4.3761234,18.51062
ACCT-04457,1,At-Risk Accounts,-2.4013953,-1.8392268
ACCT-04458,-1,Unassigned,4.9300284,13.083888
ACCT-04459,-1,Unassigned,9.027781,5.469042
ACCT-04460,-1,Unassigned,7.147853,5.8573017
ACCT-04461,1,At-Risk Accounts,-2.1974745,-0.55413043
ACCT-04462,1,At-Risk Accounts,-3.9167223,0.652454
ACCT-04463,-1,Unassigned,12.07494,7.8569164
ACCT-04464,0,At-Risk Accounts,6.8384433,21.510975
ACCT-04465,-1,Unassigned,6.973975,10.79099
ACCT-04466,0,At-Risk Accounts,3.903072,18.79517
ACCT-04467,2,Low-Engagement,13.500736,-6.312184
ACCT-04468,-1,Unassigned,10.145084,6.9242363
ACCT-04469,0,At-Risk Accounts,6.2752213,19.013208
ACCT-04470,-1,Unassigned,10.440941,7.495884
ACCT-04471,-1,Unassigned,5.3786373,6.2991805
ACCT-04472,-1,Unassigned,11.941141,7.4052877
ACCT-04473,-1,Unassigned,8.339664,17.185116
ACCT-04474,1,At-Risk Accounts,-3.7472098,-1.7768477
ACCT-04475,-1,Unassigned,7.031496,3.9353943
ACCT-04476,1,At-Risk Accounts,-4.9498014,1.8741266
ACCT-04477,-1,Unassigned,6.553775,10.400469
