account_id,tier,region,industry,is_churned,annual_contract_value,onboarding_date,tenure_days,tier_rank,booking_count_30d,total_spend_30d,avg_booking_amount_30d,booking_count_90d,total_spend_90d,avg_booking_amount_90d,booking_count_180d,total_spend_180d,avg_booking_amount_180d,days_since_last_booking,total_booking_count,total_spend,booking_volume_trend,spend_trend,spend_acceleration,cancellation_rate_30d,cancellation_rate_90d,num_active_products,product_diversity_score,active_contract_value,contract_renewal_count,has_neo,has_egencia_analytics_studio,has_meetings_and_events,has_travel_consulting,total_ticket_count,avg_resolution_hours,ticket_rate_per_month,p1_p2_escalation_ratio,ticket_count_90d,ticket_trend_ratio,avg_severe_resolution_hours,ticket_category_concentration,out_of_policy_rate_30d,out_of_policy_rate_90d,oop_trend,destination_diversity,avg_lead_time_days,clv_12m,feature_timestamp
ACCT-04348,Silver,North America,Telecommunications,False,99543.7,2022-12-14,18,2,8.0,1603.79,200.47375,8.0,1603.79,200.47375,8.0,1603.79,200.47375,1.0,8.0,1603.79,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,4.0,20.5,25917.18,2026-04-14 20:17:53.742139
ACCT-04349,Bronze,North America,Legal,False,26417.99,2024-10-05,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04350,Gold,North America,Healthcare,False,197808.48,2021-07-21,529,3,16.0,8408.2,525.5125,42.0,20475.37,487.5088095238095,79.0,41960.23,531.1421518987343,1.0,264.0,146852.19,0.13725490196078433,-9.937884416924664,-32.810038577456226,0.15789473684210525,0.19230769230769232,2.0,0.49999999985573046,38652.22,0,0.0,1.0,0.0,1.0,35.0,48.999428571428574,2.0647286821705424,0.11428571428571428,8.0,1.291533696264314,5.9225,0.3142857142857143,0.15789473684210525,0.17307692307692307,-0.015182186234817818,6.0,30.28115015974441,144606.86,2026-04-14 20:17:53.742139
ACCT-04351,Platinum,North America,Technology,False,505839.21,2020-06-11,934,4,22.0,13475.17,612.5077272727273,74.0,59754.53,807.4936486486487,130.0,110587.99,850.6768461538462,3.0,599.0,514395.57,-0.07739130434782608,-131.8256130434783,-50.02157850368803,0.26666666666666666,0.2127659574468085,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,71.06818181818181,0.5035187969924811,0.0,2.0,1.3240154501652532,0.0,0.36363636363636365,0.13333333333333333,0.07446808510638298,0.058865248226950356,6.0,29.428370786516854,239813.53,2026-04-14 20:17:53.742139
ACCT-04352,Bronze,North America,Legal,False,35990.87,2024-05-05,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04353,Platinum,APAC,Financial Services,False,525099.64,2022-11-19,43,4,43.0,35489.81,825.3444186046511,63.0,50374.12,799.5892063492064,63.0,50374.12,799.5892063492064,1.0,63.0,50374.12,0.0,0.0,0.0,0.2037037037037037,0.19230769230769232,1.0,-7.213475800929758e-11,70999.82,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1794871794871795,-0.01282051282051283,6.0,32.11538461538461,528425.49,2026-04-14 20:17:53.742139
ACCT-04354,Bronze,North America,Logistics & Transportation,False,17277.93,2022-05-12,234,1,1.0,49.89,49.89,5.0,906.25,181.25,9.0,1792.5900000000001,199.17666666666668,16.0,12.0,2350.42,-0.17857142857142858,-34.33785714285714,13.233333333333377,0.0,0.16666666666666666,2.0,0.49999999985573046,4722.63,0,1.0,0.0,1.0,0.0,15.0,43.266666666666666,2.084931506849315,0.13333333333333333,4.0,0.6395094174332019,2.835,0.4,1.0,0.16666666666666666,0.8333333333333334,5.0,30.875,1000.92,2026-04-14 20:17:53.742139
ACCT-04355,Bronze,North America,Real Estate,False,27521.43,2023-08-08,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.01,2026-04-14 20:17:53.742139
ACCT-04356,Bronze,North America,Real Estate,False,28667.8,2024-11-26,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04357,Silver,EMEA,Logistics & Transportation,False,76526.96,2020-08-21,863,2,5.0,1312.92,262.584,12.0,3248.03,270.6691666666667,30.0,9462.01,315.4003333333333,10.0,95.0,34672.8,0.023913043478260874,-20.04647233201582,-28.794929824561393,0.16666666666666666,0.14285714285714285,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.0,69.16291666666667,1.0076689655172413,0.041666666666666664,4.0,1.3231858665498613,4.53,0.2916666666666667,0.3333333333333333,0.21428571428571427,0.11904761904761904,6.0,31.713043478260868,10266.51,2026-04-14 20:17:53.742139
ACCT-04358,Silver,EMEA,Retail,False,78749.53,2024-04-20,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04359,Bronze,EMEA,Consulting,False,17003.38,2023-03-08,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4436.89,2026-04-14 20:17:53.742139
ACCT-04360,Gold,LATAM,Energy,False,205824.54,2022-12-05,27,3,16.0,8029.97,501.873125,16.0,8029.97,501.873125,16.0,8029.97,501.873125,1.0,16.0,8029.97,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,-7.213475800929758e-11,28122.48,0,1.0,0.0,0.0,0.0,2.0,14.240000000000002,2.0,0.5,2.0,0.3333333333333333,8.06,1.0,0.041666666666666664,0.041666666666666664,0.0,5.0,32.958333333333336,201951.47,2026-04-14 20:17:53.742139
ACCT-04361,Silver,LATAM,Manufacturing,False,50852.45,2024-04-27,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04362,Bronze,APAC,Telecommunications,False,23119.18,2021-07-10,540,1,3.0,391.81,130.60333333333332,9.0,1754.86,194.98444444444442,17.0,3414.5,200.85294117647058,1.0,52.0,10480.130000000001,-0.006191950464396285,-3.971713106295153,0.36794117647059466,0.25,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,25.795,0.8455555555555556,0.16666666666666666,0.0,0.0,3.21,0.5,0.0,0.0,0.0,6.0,30.546875,5635.14,2026-04-14 20:17:53.742139
ACCT-04363,Bronze,APAC,Energy,True,19980.08,2023-12-09,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.79,2026-04-14 20:17:53.742139
ACCT-04364,Bronze,North America,Legal,False,32371.8,2022-11-08,54,1,1.0,232.32,232.32,1.0,232.32,232.32,1.0,232.32,232.32,28.0,1.0,232.32,0.0,0.0,0.0,0.0,0.0,1.0,-7.213475800929758e-11,2701.96,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6295.81,2026-04-14 20:17:53.742139
ACCT-04365,Gold,EMEA,Government,True,292996.59,2024-09-03,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04366,Silver,North America,Legal,False,52536.22,2022-05-04,242,2,8.0,1936.75,242.09375,14.0,3286.06,234.71857142857144,31.0,11308.15,364.7790322580645,1.0,48.0,18543.75,-0.7857142857142857,-338.3689285714285,-60.84449715370022,0.0,0.17647058823529413,1.0,-7.213475800929758e-11,8814.75,0,0.0,0.0,1.0,0.0,2.0,16.45,2.0,0.5,2.0,0.3333333333333333,10.44,0.5,0.375,0.4117647058823529,-0.03676470588235292,6.0,31.451612903225808,36028.37,2026-04-14 20:17:53.742139
ACCT-04367,Silver,APAC,Legal,False,79889.11,2023-08-09,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20893.02,2026-04-14 20:17:53.742139
ACCT-04368,Gold,North America,Manufacturing,False,181378.44,2022-06-27,188,3,23.0,12058.74,524.2930434782609,53.0,27271.58,514.5581132075472,108.0,59843.07,554.1025,1.0,110.0,60998.9,2.0714285714285716,966.0407142857144,-23.8125,0.08,0.13114754098360656,1.0,-7.213475800929758e-11,19951.04,0,0.0,0.0,1.0,0.0,7.0,27.90285714285714,1.3747096774193548,0.2857142857142857,4.0,0.9699017583380264,5.08,0.7142857142857143,0.0,0.11475409836065574,-0.11475409836065574,6.0,28.61832061068702,109881.31,2026-04-14 20:17:53.742139
ACCT-04369,Silver,North America,Financial Services,False,91146.52,2021-12-21,376,2,7.0,2012.0100000000002,287.43,16.0,4501.1,281.31875,35.0,10948.82,312.82342857142856,2.0,67.0,22816.48,0.2802197802197802,43.31016483516484,-77.83590476190471,0.0,0.058823529411764705,1.0,-7.213475800929758e-11,15488.33,0,1.0,0.0,0.0,0.0,6.0,38.20666666666667,0.5761514195583597,0.16666666666666666,3.0,1.7356548401226455,5.3,0.5,0.14285714285714285,0.11764705882352941,0.02521008403361344,6.0,32.91566265060241,44218.72,2026-04-14 20:17:53.742139
ACCT-04370,Silver,North America,Technology,True,82309.8,2021-11-17,410,2,6.0,2139.4,356.56666666666666,18.0,5367.889999999999,298.2161111111111,32.0,10273.69,321.0528125,5.0,74.0,24936.0,0.23076923076923078,-0.7855824175824248,-22.384187499999996,0.3333333333333333,0.21739130434782608,1.0,-7.213475800929758e-11,8185.2,0,1.0,0.0,0.0,0.0,25.0,54.9004,1.9613402061855671,0.08,6.0,1.0197109067017083,9.245000000000001,0.36,0.3333333333333333,0.21739130434782608,0.11594202898550723,6.0,30.116504854368934,8320.2,2026-04-14 20:17:53.742139
ACCT-04371,Gold,EMEA,Energy,False,176757.47,2024-08-07,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04372,Silver,EMEA,Real Estate,False,82250.01,2024-03-10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04373,Gold,North America,Manufacturing,True,187120.92,2021-02-16,684,3,6.0,2239.18,373.19666666666666,15.0,7992.3,532.82,29.0,18682.33,644.218275862069,1.0,116.0,68591.3,0.01778656126482215,-15.270592885375487,116.52494252873578,0.3333333333333333,0.34782608695652173,1.0,-7.213475800929758e-11,40751.03,0,0.0,1.0,0.0,0.0,37.0,57.30837837837837,1.6936541353383459,0.13513513513513514,6.0,1.1808786447419826,12.45,0.32432432432432434,0.1111111111111111,0.2608695652173913,-0.1497584541062802,6.0,30.4,61329.52,2026-04-14 20:17:53.742139
ACCT-04374,Silver,EMEA,Media & Entertainment,False,118139.23,2024-04-29,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04375,Gold,North America,Consulting,True,152381.28,2022-12-02,30,3,10.0,3992.29,399.229,10.0,3992.29,399.229,10.0,3992.29,399.229,1.0,10.0,3992.29,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,23.78333333333333,3.0,0.3333333333333333,3.0,0.3333333333333333,9.39,0.3333333333333333,0.2,0.2,0.0,5.0,32.06666666666667,87018.14,2026-04-14 20:17:53.742139
ACCT-04376,Bronze,APAC,Consulting,False,26931.15,2020-07-10,905,1,4.0,1122.67,280.6675,10.0,4584.95,458.495,20.0,6963.98,348.19899999999996,11.0,54.0,13993.24,0.05064935064935065,47.86744155844157,82.19024999999993,0.0,0.09090909090909091,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.0,53.266333333333336,2.5760225669957686,0.21666666666666667,8.0,1.035187618630457,4.817692307692308,0.31666666666666665,0.0,0.18181818181818182,-0.18181818181818182,6.0,25.616666666666667,0.0,2026-04-14 20:17:53.742139
ACCT-04377,Gold,North America,Healthcare,False,230578.01,2023-10-30,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42286.41,2026-04-14 20:17:53.742139
ACCT-04378,Bronze,North America,Retail,False,28288.58,2020-10-24,799,1,0.0,0.0,0.0,1.0,264.3,264.3,2.0,384.07,192.035,68.0,13.0,3972.26,-0.04545454545454545,-0.2155151515151512,-243.14166666666668,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,128.22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,29.642857142857142,3676.8,2026-04-14 20:17:53.742139
ACCT-04379,Platinum,EMEA,Media & Entertainment,False,455316.57,2024-05-11,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04380,Silver,EMEA,Legal,False,112838.57,2022-04-10,266,2,7.0,2103.4,300.4857142857143,18.0,5985.16,332.50888888888886,33.0,10947.630000000001,331.74636363636364,10.0,59.0,21435.69,-0.4333333333333333,-183.23666666666668,-71.6405594405594,0.125,0.1,2.0,0.49999999985573046,32766.91,0,0.0,1.0,0.0,1.0,2.0,14.99,0.8339726027397261,1.0,1.0,0.39969338589575115,14.99,0.5,0.0,0.15,-0.15,6.0,34.1044776119403,62457.65,2026-04-14 20:17:53.742139
ACCT-04381,Silver,APAC,Pharmaceuticals,True,29866.79,2024-07-31,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04382,Gold,EMEA,Pharmaceuticals,False,134363.82,2022-06-01,214,3,16.0,7022.53,438.908125,63.0,29490.2,468.0984126984127,128.0,66647.63,520.684609375,8.0,151.0,81437.48,-0.35714285714285715,-805.1882142857143,-122.35234714673913,0.2727272727272727,0.136986301369863,2.0,0.49999999985573046,28415.36,0,1.0,1.0,0.0,0.0,11.0,53.49545454545454,1.8197826086956523,0.18181818181818182,4.0,0.7326882491140045,9.23,0.45454545454545453,0.13636363636363635,0.1780821917808219,-0.041718555417185554,6.0,29.18435754189944,158192.24,2026-04-14 20:17:53.742139
ACCT-04383,Silver,LATAM,Consulting,False,95925.68,2020-06-05,940,2,1.0,224.67,224.67,11.0,3549.94,322.7218181818182,18.0,6406.42,355.9122222222222,3.0,59.0,21403.74,-0.023043478260869565,-5.489095652173918,2.4752222222222144,0.5,0.08333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,40.301875,0.7755414012738854,0.25,2.0,0.8596145422689443,8.91,0.375,0.0,0.0,0.0,6.0,32.582089552238806,14977.45,2026-04-14 20:17:53.742139
ACCT-04384,Bronze,North America,Government,False,18399.19,2023-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.85,2026-04-14 20:17:53.742139
ACCT-04385,Bronze,North America,Retail,False,17961.18,2023-08-19,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4614.32,2026-04-14 20:17:53.742139
ACCT-04386,Silver,LATAM,Technology,False,68787.31,2021-07-06,544,2,8.0,3408.23,426.02875,16.0,5418.63,338.664375,34.0,14169.1,416.73823529411766,1.0,98.0,38072.69,0.08462332301341591,41.502012383900926,56.81705882352941,0.0,0.1111111111111111,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56.0,71.74553571428571,3.2042105263157894,0.19642857142857142,12.0,1.2483574244415243,8.906363636363636,0.30357142857142855,0.125,0.1111111111111111,0.013888888888888895,6.0,31.232142857142858,13056.02,2026-04-14 20:17:53.742139
ACCT-04387,Gold,North America,Pharmaceuticals,False,152861.4,2021-01-08,723,3,6.0,3120.0699999999997,520.0116666666667,17.0,9225.05,542.65,41.0,25124.26,612.7868292682926,1.0,160.0,98243.62,0.11304347826086956,47.027200000000015,-57.682007941009715,0.45454545454545453,0.32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,217.37,1.0,0.0,0.0,0.0,0.0,1.0,0.2727272727272727,0.2,0.0727272727272727,6.0,30.15137614678899,46928.63,2026-04-14 20:17:53.742139
ACCT-04388,Bronze,APAC,Legal,True,29778.17,2024-04-26,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04389,Silver,North America,Education,True,101705.71,2023-11-23,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.73,2026-04-14 20:17:53.742139
ACCT-04390,Gold,EMEA,Consulting,False,205298.92,2021-06-28,552,3,10.0,6633.59,663.359,39.0,22483.82,576.5082051282051,73.0,42790.48,586.1709589041096,5.0,221.0,128061.95999999999,0.2385964912280701,139.48187719298247,-48.34366796156212,0.09090909090909091,0.20408163265306123,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,62.395,0.6237704918032787,0.0,1.0,0.5343845816907578,0.0,0.3,0.09090909090909091,0.08163265306122448,0.009276437847866428,6.0,30.78409090909091,70811.14,2026-04-14 20:17:53.742139
ACCT-04391,Bronze,North America,Real Estate,False,32909.7,2023-07-03,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6148.24,2026-04-14 20:17:53.742139
ACCT-04392,Silver,EMEA,Media & Entertainment,True,46725.57,2021-03-16,656,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,95.0,37960.8,-0.26785714285714285,-62.745821428571446,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,52.342,0.7865633074935401,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,6.0,32.6390977443609,0.0,2026-04-14 20:17:53.742139
ACCT-04393,Bronze,APAC,Financial Services,False,25569.16,2020-11-27,765,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2439.02,304.8775,91.0,27.0,6180.57,-0.03921568627450981,11.209544117647052,144.70749999999998,0.0,0.0,1.0,-7.213475800929758e-11,5033.52,0,0.0,0.0,0.0,1.0,3.0,7.453333333333333,0.22382352941176473,0.6666666666666666,0.0,0.0,6.19,0.6666666666666666,0.0,0.0,0.0,5.0,31.916666666666668,8391.5,2026-04-14 20:17:53.742139
ACCT-04394,Silver,North America,Energy,False,112350.88,2023-04-27,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30319.75,2026-04-14 20:17:53.742139
ACCT-04395,Silver,North America,Logistics & Transportation,False,103444.54,2024-02-29,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04396,Gold,North America,Manufacturing,False,286177.64,2024-08-04,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04397,Bronze,North America,Government,True,20574.66,2022-04-23,253,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,336.65,168.325,128.0,2.0,336.65,0.0,0.0,0.0,0.0,0.0,1.0,-7.213475800929758e-11,2373.8,0,1.0,0.0,0.0,0.0,10.0,51.86899999999999,1.492156862745098,0.2,3.0,0.6701708278580815,9.7,0.5,0.0,0.0,0.0,2.0,14.0,23.8,2026-04-14 20:17:53.742139
ACCT-04398,Gold,North America,Education,False,255031.39,2020-09-19,834,3,10.0,5434.73,543.473,32.0,18735.06,585.470625,66.0,40413.25,612.3219696969697,4.0,229.0,137731.01,0.21565217391304348,150.05763913043475,-62.69386363636352,0.23076923076923078,0.23809523809523808,2.0,0.49999999985573046,76195.84,0,1.0,1.0,0.0,0.0,32.0,58.244375,1.3915428571428572,0.09375,4.0,0.9581690757774857,2.7266666666666666,0.3125,0.15384615384615385,0.21428571428571427,-0.06043956043956042,6.0,30.189655172413794,136848.93,2026-04-14 20:17:53.742139
ACCT-04399,Bronze,LATAM,Government,False,21799.18,2022-09-20,103,1,1.0,60.13,60.13,2.0,205.47,102.735,3.0,377.57,125.85666666666667,10.0,3.0,377.57,-0.5,0.0,0.0,0.5,0.6,1.0,-7.213475800929758e-11,5422.19,0,0.0,0.0,0.0,1.0,2.0,44.22,2.0,0.5,2.0,0.3333333333333333,3.12,0.5,0.0,0.4,-0.4,4.0,25.666666666666668,6788.5,2026-04-14 20:17:53.742139
ACCT-04400,Bronze,North America,Financial Services,False,29463.65,2023-05-28,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6854.49,2026-04-14 20:17:53.742139
ACCT-04401,Bronze,North America,Legal,True,34831.58,2024-11-08,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-14 20:17:53.742139
ACCT-04402,Platinum,EMEA,Legal,True,380889.86,2020-07-24,891,4,12.0,8243.11,686.9258333333333,43.0,27857.59,647.8509302325582,88.0,70272.61,798.5523863636364,3.0,336.0,277181.45,0.04217391304347827,51.746934782608704,-132.33411363636355,0.4,0.24561403508771928,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56.0,45.520714285714284,2.387450980392157,0.125,6.0,0.8377135348226018,8.642857142857142,0.26785714285714285,0.3,0.2807017543859649,0.019298245614035092,6.0,30.287846481876333,79251.68,2026-04-14 20:17:53.742139
ACCT-04403,Silver,North America,Legal,False,35461.67,2023-04-14,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39020.94,2026-04-14 20:17:53.742139
